projectName,URL,slug
python-wappalyzer,https://github.com/chorsley/python-Wappalyzer,chorsley/python-Wappalyzer
python-whois,https://github.com/richardpenman/whois,richardpenman/whois
python-wordpress-xmlrpc,https://github.com/maxcutler/python-wordpress-xmlrpc/,maxcutler/python-wordpress-xmlrpc
python-xlib,https://github.com/python-xlib/python-xlib,python-xlib/python-xlib
python-xmp-toolkit,https://github.com/python-xmp-toolkit/python-xmp-toolkit,python-xmp-toolkit/python-xmp-toolkit
python-youtube,https://github.com/sns-sdks/python-youtube,sns-sdks/python-youtube
python-zeppelin,https://github.com/comloo/python-zeppelin,comloo/python-zeppelin
python2-secrets,https://github.com/scaleway/python2-secrets,scaleway/python2-secrets
python3-anticaptcha,https://github.com/AndreiDrang/python3-anticaptcha,AndreiDrang/python3-anticaptcha
python3-gearman,https://github.com/josiahmwalton/python3-gearman,josiahmwalton/python3-gearman
python3-indy,https://github.com/hyperledger/indy-sdk,hyperledger/indy-sdk
python3-logstash,https://github.com/israel-fl/python3-logstash,israel-fl/python3-logstash
python3-memcached,https://github.com/eguven/python3-memcached,eguven/python3-memcached
python3-nmap,https://github.com/wangoloj/python3-nmap,wangoloj/python3-nmap
python3-saml,https://github.com/onelogin/python3-saml,onelogin/python3-saml
python3-xlib,https://github.com/LiuLang/python3-xlib,LiuLang/python3-xlib
python4,https://github.com/mrzechonek/python,mrzechonek/python
pythondata-cpu-cv32e40p,https://github.com/litex-hub/pythondata-cpu-cv32e40p,litex-hub/pythondata-cpu-cv32e40p
pythondata-cpu-ibex,https://github.com/litex-hub/pythondata-cpu-ibex,litex-hub/pythondata-cpu-ibex
pythondata-cpu-lm32,https://github.com/litex-hub/pythondata-cpu-lm32,litex-hub/pythondata-cpu-lm32
pythondata-cpu-microwatt,https://github.com/litex-hub/pythondata-cpu-microwatt,litex-hub/pythondata-cpu-microwatt
pythondata-cpu-minerva,https://github.com/litex-hub/pythondata-cpu-minerva,litex-hub/pythondata-cpu-minerva
pythondata-cpu-mor1kx,https://github.com/litex-hub/pythondata-cpu-mor1kx,litex-hub/pythondata-cpu-mor1kx
pythondata-cpu-picorv32,https://github.com/litex-hub/pythondata-cpu-picorv32,litex-hub/pythondata-cpu-picorv32
pythondata-cpu-rocket,https://github.com/litex-hub/pythondata-cpu-rocket,litex-hub/pythondata-cpu-rocket
pythondata-cpu-serv,https://github.com/litex-hub/pythondata-cpu-serv,litex-hub/pythondata-cpu-serv
pythondata-cpu-vexriscv,https://github.com/litex-hub/pythondata-cpu-vexriscv,litex-hub/pythondata-cpu-vexriscv
pythondata-misc-opentitan,https://github.com/litex-hub/pythondata-misc-opentitan,litex-hub/pythondata-misc-opentitan
pythondata-misc-tapcfg,https://github.com/litex-hub/pythondata-misc-tapcfg,litex-hub/pythondata-misc-tapcfg
pythonegardia,https://github.com/jeroenterheerdt/python-egardia,jeroenterheerdt/python-egardia
pythonextensions,https://github.com/Jakar510/PythonExtensions,Jakar510/PythonExtensions
pythonfinder,https://github.com/sarugaku/pythonfinder,sarugaku/pythonfinder
pythonp,https://github.com/bombs-kim/pythonp,bombs-kim/pythonp
pythonping,https://github.com/alessandromaggio/pythonping,alessandromaggio/pythonping
pythonpixels,https://github.com/sebkuip/pythonpixels,sebkuip/pythonpixels
pythonpy,https://github.com/Russell91/pythonpy,Russell91/pythonpy
pythontwitchbotframework,https://github.com/sharkbound/PythonTwitchBotFramework,sharkbound/PythonTwitchBotFramework
pythonz-bd,https://github.com/berdario/pythonz/tree/bd,berdario/pythonz
pythran,https://github.com/serge-sans-paille/pythran,serge-sans-paille/pythran
pythreadworker,https://github.com/eight04/pyWorker,eight04/pyWorker
pythreejs,https://github.com/jupyter-widgets/pythreejs,jupyter-widgets/pythreejs
pythunder,https://github.com/Kuree/cgra_pnr/tree/master/thunder,Kuree/cgra_pnr
pythx,https://github.com/dmuhs/pythx,dmuhs/pythx
pytibber,https://github.com/Danielhiversen/pyTibber,Danielhiversen/pyTibber
pyticketswitch,https://github.com/ingresso-group/pyticketswitch/,ingresso-group/pyticketswitch
pytictoc,https://github.com/ericcfields/pytictoc,ericcfields/pytictoc
pytigergraph,https://github.com/pyTigerGraph/pyTigerGraph,pyTigerGraph/pyTigerGraph
pytile,https://github.com/bachya/pytile,bachya/pytile
pytils,https://github.com/j2a/pytils/,j2a/pytils
pytime,https://github.com/shinux/PyTime,shinux/PyTime
pytimeparse,https://github.com/wroberts/pytimeparse,wroberts/pytimeparse
pytoml,https://github.com/avakar/pytoml,avakar/pytoml
pytoolbox,https://github.com/davidfischer-ch/pytoolbox,davidfischer-ch/pytoolbox
pytorch-crf,https://github.com/kmkurn/pytorch-crf,kmkurn/pytorch-crf
pytorch-ignite,https://github.com/pytorch/ignite,pytorch/ignite
pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,PyTorchLightning/pytorch-lightning
pytorch-lightning-bolts,https://github.com/PyTorchLightning/lightning-bolts,PyTorchLightning/lightning-bolts
pytorch-memlab,https://github.com/Stonesjtu/pytorch_memlab,Stonesjtu/pytorch_memlab
pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,KevinMusgrave/pytorch-metric-learning
pytorch-nlp,https://github.com/PetrochukM/PytorchNLP,PetrochukM/PytorchNLP
pytorch-pretrained-bert,https://github.com/huggingface/pytorch-pretrained-BERT,huggingface/pytorch-pretrained-BERT
pytorch-pretrained-biggan,https://github.com/huggingface/pytorch-pretrained-BigGAN,huggingface/pytorch-pretrained-BigGAN
pytorch-ranger,https://github.com/mpariente/Ranger-Deep-Learning-Optimizer,mpariente/Ranger-Deep-Learning-Optimizer
pytorch-tabnet,https://github.com/dreamquark-ai/tabnet,dreamquark-ai/tabnet
pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,BloodAxe/pytorch-toolbelt
pytorch-transformers,https://github.com/huggingface/pytorch-transformers,huggingface/pytorch-transformers
pytorch-transformers-pvt-nightly,https://github.com/huggingface/pytorch-transformers,huggingface/pytorch-transformers
pytorch3d,https://github.com/facebookresearch/pytorch3d,facebookresearch/pytorch3d
pytorchcv,https://github.com/osmr/imgclsmob,osmr/imgclsmob
pytorchvideo,https://github.com/facebookresearch/pytorchvideo,facebookresearch/pytorchvideo
pytraccar,https://github.com/ludeeus/pytraccar,ludeeus/pytraccar
pytradfri,https://github.com/home-assistant-libs/pytradfri,home-assistant-libs/pytradfri
pytrafficgen,https://github.com/shmir/PyTrafficGenerator/,shmir/PyTrafficGenerator
pytransportnsw,https://github.com/Dav0815/TransportNSW,Dav0815/TransportNSW
pytray,https://github.com/muhrin/pytray.git,muhrin/pytray
pytrec-eval,https://github.com/cvangysel/pytrec_eval,cvangysel/pytrec_eval
pytrends,https://github.com/dreyco676/pytrends,dreyco676/pytrends
pytrials,https://github.com/jvfe/pytrials,jvfe/pytrials
pytricia,https://github.com/jsommers/pytricia,jsommers/pytricia
pytrie,https://github.com/gsakkis/pytrie/,gsakkis/pytrie
pytrinamic,https://github.com/trinamic/PyTrinamic,trinamic/PyTrinamic
pytrip98,https://github.com/pytrip/pytrip,pytrip/pytrip
pytrustnfe3,https://github.com/danimaribeiro/PyTrustNFe,danimaribeiro/PyTrustNFe
pytruth,https://github.com/google/pytruth,google/pytruth
pyts,https://github.com/johannfaouzi/pyts,johannfaouzi/pyts
pytsk3,https://github.com/py4n6/pytsk/,py4n6/pytsk
pyttsx,https://github.com/parente/pyttsx,parente/pyttsx
pyttsx3,https://github.com/nateshmbhat/pyttsx3,nateshmbhat/pyttsx3
pytube,https://github.com/pytube/pytube,pytube/pytube
pytube3,https://github.com/hbmartin/pytube3,hbmartin/pytube3
pytumblr,https://github.com/tumblr/pytumblr,tumblr/pytumblr
pytuneteller,https://github.com/yujinyuz/pytuneteller,yujinyuz/pytuneteller
pyturbojpeg,https://github.com/lilohuang/PyTurboJPEG,lilohuang/PyTurboJPEG
pytutils,https://github.com/akatrevorjay/pytutils,akatrevorjay/pytutils
pytuya,https://github.com/clach04/python-tuya,clach04/python-tuya
pytvmaze,https://github.com/srob650/pytvmaze,srob650/pytvmaze
pytweening,https://github.com/asweigart/pytweening,asweigart/pytweening
pytwistyscrambler,https://github.com/euphwes/pyTwistyScrambler,euphwes/pyTwistyScrambler
pytypes,https://github.com/Stewori/pytypes,Stewori/pytypes
pytz-deprecation-shim,https://github.com/pganssle/pytz-deprecation-shim,pganssle/pytz-deprecation-shim
pytzdata,https://github.com/sdispater/pytzdata,sdispater/pytzdata
pyu2f,https://github.com/google/pyu2f/,google/pyu2f
pyu4v,https://github.com/dell/PyU4V/,dell/PyU4V
pyulog,https://github.com/PX4/pyulog,PX4/pyulog
pyunifiprotect,https://github.com/briis/pyunifiprotect,briis/pyunifiprotect
pyunity,https://github.com/pyunity/pyunity,pyunity/pyunity
pyunpack,https://github.com/ponty/pyunpack,ponty/pyunpack
pyupbit,https://github.com/sharebook-kr/pyupbit,sharebook-kr/pyupbit
pyupdate,https://github.com/ludeeus/pyupdate,ludeeus/pyupdate
pyupgrade,https://github.com/asottile/pyupgrade,asottile/pyupgrade
pyupio,https://github.com/pyupio/pyup,pyupio/pyup
pyuptimerobot,https://github.com/ludeeus/pyuptimerobot,ludeeus/pyuptimerobot
pyuri,https://github.com/nick-allen/pyuri,nick-allen/pyuri
pyuserinput,https://github.com/PyUserInput/PyUserInput,PyUserInput/PyUserInput
pyusps,https://github.com/thelinuxkid/pyusps,thelinuxkid/pyusps
pyutilib,https://github.com/PyUtilib/pyutilib,PyUtilib/pyutilib
pyvaru,https://github.com/daveoncode/pyvaru,daveoncode/pyvaru
pyvcf,https://github.com/jamescasbon/PyVCF,jamescasbon/PyVCF
pyvcloud,https://github.com/vmware/pyvcloud,vmware/pyvcloud
pyver,https://github.com/clearclaw/pyver,clearclaw/pyver
pyvera,https://github.com/pavoni/pyvera,pavoni/pyvera
pyvesync,https://github.com/markperdue/pyvesync,markperdue/pyvesync
pyvex,https://github.com/angr/pyvex,angr/pyvex
pyvicare,https://github.com/somm15/PyViCare,somm15/PyViCare
pyvieser,https://github.com/agilegeeks/pyVies,agilegeeks/pyVies
pyvim,https://github.com/jonathanslenders/pyvim,jonathanslenders/pyvim
pyvips,https://github.com/libvips/pyvips,libvips/pyvips
pyvirtualdisplay,https://github.com/ponty/pyvirtualdisplay,ponty/pyvirtualdisplay
pyvis,https://github.com/WestHealth/pyvis,WestHealth/pyvis
pyvisa,https://github.com/pyvisa/pyvisa,pyvisa/pyvisa
pyvisa-py,https://github.com/pyvisa/pyvisa-py,pyvisa/pyvisa-py
pyvista,https://github.com/pyvista/pyvista,pyvista/pyvista
pyvmomi,https://github.com/vmware/pyvmomi,vmware/pyvmomi
pyvo,https://github.com/astropy/pyvo,astropy/pyvo
pyvolumio,https://github.com/OnFreund/PyVolumio,OnFreund/PyVolumio
pyw215,https://github.com/linuxchristian/pyW215,linuxchristian/pyW215
pyw800rf32,https://github.com/horga83/pyW800rf32,horga83/pyW800rf32
pywatchman,https://github.com/facebook/watchman,facebook/watchman
pywavelets,https://github.com/PyWavelets/pywt,PyWavelets/pywt
pywb,https://github.com/webrecorder/pywb,webrecorder/pywb
pywebpack,https://github.com/inveniosoftware/pywebpack,inveniosoftware/pywebpack
pywebpush,https://github.com/web-push-libs/pywebpush,web-push-libs/pywebpush
pywebview,https://github.com/r0x0r/pywebview,r0x0r/pywebview
pywemo,https://github.com/pywemo/pywemo,pywemo/pywemo
pywhatkit,https://github.com/Ankit404butfound/PyWhatKit,Ankit404butfound/PyWhatKit
pywilight,https://github.com/leofig-rj/pywilight,leofig-rj/pywilight
pywin32,https://github.com/mhammond/pywin32,mhammond/pywin32
pywin32-ctypes,https://github.com/enthought/pywin32-ctypes,enthought/pywin32-ctypes
pywinsparkle,https://github.com/dyer234/pywinsparkle,dyer234/pywinsparkle
pywintrace,https://github.com/fireeye/pywintrace,fireeye/pywintrace
pywise,https://github.com/malcolmgreaves/pywise,malcolmgreaves/pywise
pyworld,https://github.com/JeremyCCHsu/Python-Wrapper-for-World-Vocoder,JeremyCCHsu/Python-Wrapper-for-World-Vocoder
pywsd,https://github.com/alvations/pywsd,alvations/pywsd
pyxdameraulevenshtein,https://github.com/gfairchild/pyxDamerauLevenshtein,gfairchild/pyxDamerauLevenshtein
pyxel,https://github.com/kitao/pyxel,kitao/pyxel
pyxeoma,https://github.com/jeradM/pyxeoma,jeradM/pyxeoma
pyxirr,https://github.com/Anexen/pyxirr,Anexen/pyxirr
pyxlsb,https://github.com/willtrnr/pyxlsb,willtrnr/pyxlsb
pyxlsb2,https://github.com/DissectMalware/pyxlsb2,DissectMalware/pyxlsb2
pyxlsx,https://github.com/fortfall/pyxlsx,fortfall/pyxlsx
pyxpdf,https://github.com/ashutoshvarma/pyxpdf,ashutoshvarma/pyxpdf
pyxsteam,https://github.com/drunsinn/pyXSteam,drunsinn/pyXSteam
pyyaml-env-tag,https://github.com/waylan/pyyaml-env-tag,waylan/pyyaml-env-tag
pyyaml-include,https://github.com/tanbro/pyyaml-include,tanbro/pyyaml-include
pyyml,https://github.com/q1394168335/pyyml,q1394168335/pyyml
pyzac,https://github.com/F2011B/pyzac,F2011B/pyzac
pyzbar,https://github.com/NaturalHistoryMuseum/pyzbar/,NaturalHistoryMuseum/pyzbar
pyzipcode,https://github.com/vangheem/pyzipcode,vangheem/pyzipcode
pyzipper,https://github.com/danifus/pyzipper,danifus/pyzipper
pyzm,https://github.com/pliablepixels/pyzm/,pliablepixels/pyzm
pyzotero,https://github.com/urschrei/pyzotero,urschrei/pyzotero
pyzstd,https://github.com/animalize/pyzstd,animalize/pyzstd
pzhive,https://github.com/AngersZhuuu/pzhive,AngersZhuuu/pzhive
qasync,https://github.com/CabbageDevelopment/qasync,CabbageDevelopment/qasync
qaviton-package-manager,https://github.com/qaviton/qaviton_package_manager,qaviton/qaviton_package_manager
qb-solver,https://github.com/a-penton/QB,a-penton/QB
qbittorrent-api,https://github.com/rmartin16/qbittorrent-api,rmartin16/qbittorrent-api
qbx,https://github.com/qbtrade/qbx,qbtrade/qbx
qcodes,https://github.com/QCoDeS/Qcodes,QCoDeS/Qcodes
qcore,https://github.com/quora/qcore,quora/qcore
qcs-api-client,https://github.com/rigetti/qcs-api-client-python,rigetti/qcs-api-client-python
qdarkstyle,https://github.com/ColinDuquesnoy/QDarkStyleSheet,ColinDuquesnoy/QDarkStyleSheet
qdldl,https://github.com/oxfordcontrol/qdldl-python/,oxfordcontrol/qdldl-python
qds-sdk,https://github.com/qubole/qds-sdk-py,qubole/qds-sdk-py
qe-tools,https://github.com/aiidateam/qe-tools,aiidateam/qe-tools
qeventlog,https://github.com/clearclaw/qeventlog,clearclaw/qeventlog
qgraphviz,https://github.com/ParisNeo/QGraphViz,ParisNeo/QGraphViz
qgrid,https://github.com/quantopian/qgrid,quantopian/qgrid
qi,https://github.com/aldebaran/libqi-python,aldebaran/libqi-python
qidataprocessing,https://github.com/CarlSnow/QiDataProcessing,CarlSnow/QiDataProcessing
qif,https://github.com/chatziko/libqif,chatziko/libqif
qiniu,https://github.com/qiniu/python-sdk,qiniu/python-sdk
qiniumanager,https://github.com/hellflame/qiniu_manager,hellflame/qiniu_manager
qiskit,https://github.com/Qiskit/qiskit,Qiskit/qiskit
qiskit-aer,https://github.com/Qiskit/qiskit-aer,Qiskit/qiskit-aer
qiskit-aqua,https://github.com/Qiskit/qiskit-aqua,Qiskit/qiskit-aqua
qiskit-ibmq-provider,https://github.com/Qiskit/qiskit-ibmq-provider,Qiskit/qiskit-ibmq-provider
qiskit-ignis,https://github.com/Qiskit/qiskit-ignis,Qiskit/qiskit-ignis
qiskit-jku-provider,https://github.com/Qiskit/qiskit-jku-provider,Qiskit/qiskit-jku-provider
qiskit-sphinx-theme,https://github.com/Qiskit/qiskit_sphinx_theme,Qiskit/qiskit_sphinx_theme
qiskit-terra,https://github.com/Qiskit/qiskit-terra,Qiskit/qiskit-terra
qm-spider,https://github.com/ShellMonster/QM_Spider,ShellMonster/QM_Spider
qondor,https://github.com/tklijnsma/qondor.git,tklijnsma/qondor
qpm,https://github.com/QualiSystems/qpm,QualiSystems/qpm
qpro,https://github.com/Rhythmicc/QuickProject,Rhythmicc/QuickProject
